timestamp,files,chunks,candidates,clones
2023-12-31T09:13:09.037446+00:00,22634,2019900,0,0
2023-12-31T09:13:11.930251+00:00,22634,2037100,0,0
2023-12-31T09:13:14.883973+00:00,22634,2043300,0,0
2023-12-31T09:13:17.586594+00:00,22634,2049600,0,0
2023-12-31T09:13:20.468338+00:00,22634,2054900,0,0
2023-12-31T09:13:23.243239+00:00,22634,2078400,0,0
2023-12-31T09:13:26.108500+00:00,22634,2087100,0,0
2023-12-31T09:13:28.923166+00:00,22634,2110400,0,0
2023-12-31T09:13:31.839886+00:00,22634,2133400,0,0
2023-12-31T09:13:34.632443+00:00,22634,2152200,0,0
2023-12-31T09:13:37.614678+00:00,22634,2167100,0,0
2023-12-31T09:13:40.605418+00:00,22634,2178200,0,0
2023-12-31T09:13:43.511829+00:00,22634,2195300,0,0
2023-12-31T09:13:46.420338+00:00,22634,2207600,0,0
2023-12-31T09:13:49.430090+00:00,22634,2217600,0,0
2023-12-31T09:13:52.329200+00:00,22634,2228000,0,0
2023-12-31T09:13:55.257126+00:00,22634,2253000,0,0
2023-12-31T09:13:58.159330+00:00,22634,2271200,0,0
2023-12-31T09:14:01.261978+00:00,22634,2282000,0,0
2023-12-31T09:14:04.157948+00:00,22634,2303800,0,0
2023-12-31T09:14:07.113768+00:00,22634,2314500,0,0
2023-12-31T09:14:10.206102+00:00,22634,2334600,0,0
2023-12-31T09:14:13.075935+00:00,22634,2356300,0,0
2023-12-31T09:14:16.063683+00:00,22634,2367000,0,0
2023-12-31T09:14:18.920702+00:00,22634,2371900,0,0
2023-12-31T09:14:21.941243+00:00,22634,2385400,0,0
2023-12-31T09:14:24.894170+00:00,22634,2406800,0,0
2023-12-31T09:14:27.780206+00:00,22634,2431500,0,0
2023-12-31T09:14:30.774518+00:00,22634,2456300,0,0
2023-12-31T09:14:33.825438+00:00,22634,2468700,0,0
2023-12-31T09:14:36.771024+00:00,22634,2487400,0,0
2023-12-31T09:14:39.850733+00:00,22634,2515300,0,0
2023-12-31T09:14:42.958182+00:00,22634,2540300,0,0
2023-12-31T09:14:45.827337+00:00,22634,2563400,0,0
2023-12-31T09:14:48.649745+00:00,22634,2587900,0,0
2023-12-31T09:14:51.437389+00:00,22634,2619400,0,0
2023-12-31T09:14:54.337361+00:00,22634,2628300,0,0
2023-12-31T09:14:57.094661+00:00,22634,2628300,0,0
2023-12-31T09:14:59.842223+00:00,22634,2628300,0,0
2023-12-31T09:15:03.156379+00:00,22634,2628300,0,0
2023-12-31T09:15:06.088313+00:00,22634,2636100,0,0
2023-12-31T09:15:08.950925+00:00,22634,2648100,0,0
2023-12-31T09:15:11.765056+00:00,22634,2683100,0,0
2023-12-31T09:15:14.816579+00:00,22634,2702800,0,0
2023-12-31T09:15:17.760864+00:00,22634,2717300,0,0
2023-12-31T09:15:20.625770+00:00,22634,2728400,0,0
2023-12-31T09:15:23.516837+00:00,22634,2729900,0,0
2023-12-31T09:15:26.678065+00:00,22634,2736900,0,0
2023-12-31T09:15:29.557707+00:00,22634,2764100,0,0
2023-12-31T09:15:32.528779+00:00,22634,2781500,0,0
2023-12-31T09:15:35.413551+00:00,22634,2786300,0,0
2023-12-31T09:15:38.278898+00:00,22634,2786300,0,0
2023-12-31T09:15:41.182676+00:00,22634,2792900,0,0
2023-12-31T09:15:44.143953+00:00,22634,2799600,0,0
2023-12-31T09:15:47.125836+00:00,22634,2808300,0,0
2023-12-31T09:15:50.063349+00:00,22634,2826800,0,0
2023-12-31T09:15:52.989010+00:00,22634,2846500,0,0
2023-12-31T09:15:55.884702+00:00,22634,2876000,0,0
2023-12-31T09:15:58.922112+00:00,22634,2900800,0,0
2023-12-31T09:16:01.917776+00:00,22634,2928400,0,0
2023-12-31T09:16:04.840928+00:00,22634,2964800,0,0
2023-12-31T09:16:07.783977+00:00,22634,2997300,0,0
2023-12-31T09:16:10.771520+00:00,22634,3025200,0,0
2023-12-31T09:16:13.767102+00:00,22634,3063300,0,0
2023-12-31T09:16:16.749117+00:00,22634,3091500,0,0
2023-12-31T09:16:20.009096+00:00,22634,3112100,0,0
2023-12-31T09:16:22.955491+00:00,22634,3136700,0,0
2023-12-31T09:16:26.027303+00:00,22634,3161000,0,0
2023-12-31T09:16:29.113382+00:00,22634,3181100,0,0
2023-12-31T09:16:32.260486+00:00,22634,3200900,0,0
2023-12-31T09:16:35.332722+00:00,22634,3219900,0,0
2023-12-31T09:16:38.381977+00:00,22634,3248800,0,0
2023-12-31T09:16:41.760217+00:00,22634,3267600,0,0
2023-12-31T09:16:44.843386+00:00,22634,3296100,0,0
2023-12-31T09:16:48.026064+00:00,22634,3320700,0,0
2023-12-31T09:16:51.210106+00:00,22634,3348100,0,0
2023-12-31T09:16:54.297234+00:00,22634,3371500,0,0
2023-12-31T09:16:57.371291+00:00,22634,3374900,0,0
2023-12-31T09:17:00.375234+00:00,22634,3375000,0,0
2023-12-31T09:17:03.557210+00:00,22634,3375000,0,0
2023-12-31T09:17:06.605726+00:00,22634,3375300,0,0
2023-12-31T09:17:09.636918+00:00,22634,3375300,0,0
2023-12-31T09:17:12.746940+00:00,22634,3375300,0,0
2023-12-31T09:17:15.810387+00:00,22634,3375300,0,0
2023-12-31T09:17:18.911687+00:00,22634,3386900,0,0
2023-12-31T09:17:22.260680+00:00,22634,3394852,0,0
2023-12-31T09:17:25.400668+00:00,22634,3394852,0,0
2023-12-31T09:17:28.523510+00:00,22634,3394852,0,0
2023-12-31T09:17:31.312686+00:00,22634,3394852,0,0
2023-12-31T09:17:34.161267+00:00,22634,3394852,0,0
2023-12-31T09:17:37.177044+00:00,22634,3394852,0,0
2023-12-31T09:17:40.107765+00:00,22634,3394852,0,0
2023-12-31T09:17:43.091073+00:00,22634,3394852,0,0
2023-12-31T09:17:46.259276+00:00,22634,3394852,0,0
2023-12-31T09:17:49.333278+00:00,22634,3394852,0,0
2023-12-31T09:17:52.385858+00:00,22634,3394852,0,0
2023-12-31T09:17:55.672803+00:00,22634,3394852,0,0
2023-12-31T09:17:58.738437+00:00,22634,3394852,0,0
2023-12-31T09:18:01.769441+00:00,22634,3394852,0,0
2023-12-31T09:18:04.773117+00:00,22634,3394852,0,0
2023-12-31T09:18:07.915185+00:00,22634,3394852,0,0
2023-12-31T09:18:11.000138+00:00,22634,3394852,0,0
2023-12-31T09:18:14.041582+00:00,22634,3394852,0,0
2023-12-31T09:18:17.149578+00:00,22634,3394852,0,0
2023-12-31T09:18:20.231421+00:00,22634,3394852,0,0
2023-12-31T09:18:23.291464+00:00,22634,3394852,39689,0
2023-12-31T09:18:26.320491+00:00,22634,3394852,34648,44
2023-12-31T09:18:29.415713+00:00,22634,3394852,27564,194
2023-12-31T09:18:32.462045+00:00,22634,3394852,19230,474
2023-12-31T09:18:35.441855+00:00,22634,3394852,12067,858
2023-12-31T09:18:38.495122+00:00,22634,3394852,6395,1324
2023-12-31T09:18:41.605895+00:00,22634,3394852,2910,1789
2023-12-31T09:18:44.585252+00:00,22634,3394852,562,2346
2023-12-31T09:18:47.466476+00:00,22634,3394852,0,2671
2023-12-31T09:18:50.983806+00:00,22634,3394852,0,2671
2023-12-31T09:18:54.170089+00:00,22634,3394852,0,2671
2023-12-31T09:18:57.002044+00:00,22634,3394852,0,2671
2023-12-31T09:18:59.799471+00:00,22634,3394852,0,2671
2023-12-31T09:19:02.570988+00:00,22634,3394852,0,2671
